Driver_ID,total_assigned_requests,total_completed_trips,Assignment_to_completion_ratio,Average_Ride_Distance,Average_Rating,Average_Undiscounted_Fare,Average_Ride_Duration,Total_Trip
4660583,3,1,0.33,4456,4,100,1024,2
4936831,10,1,0.1,4456,4,100,1024,2
5052203,5,2,0.4,4456,4,100,1024,7
4959926,6,2,0.33,4456,4,100,1024,7
4649791,5,1,0.2,4456,4,100,1024,13
3106843,1,1,1.0,4456,4,100,1024,13
5296800,14,0,0.0,4456,4,100,1024,1
5340221,8,7,0.88,4456,4,100,1024,83
4677676,2,1,0.5,4456,4,100,1024,189
4752438,3,1,0.33,4456,4,100,1024,1
5025604,5,5,1.0,4456,4,100,1024,22
5353940,3,0,0.0,4456,4,100,1024,3
4132858,7,4,0.57,4456,4,100,1024,69
4591286,7,4,0.57,4456,4,100,1024,69
3876169,3,0,0.0,4456,4,100,1024,52
4187267,10,1,0.1,4456,4,100,1024,15
3709535,3,1,0.33,4456,4,100,1024,15
4440652,6,1,0.17,4456,4,100,1024,15
5367202,17,1,0.06,4456,4,100,1024,2
4251660,2,1,0.5,4456,4,100,1024,12
4566089,4,1,0.25,4456,4,100,1025,12
4102924,4,1,0.25,4456,4,100,1025,1
3419881,7,1,0.14,4456,4,100,1025,1
5165753,3,1,0.33,4456,4,100,1025,1
4003009,10,1,0.1,4456,4,100,1025,1
5324405,10,4,0.4,4456,4,100,1025,109
5426689,17,4,0.24,4456,4,100,1025,147
5354626,14,7,0.5,4456,4,100,1025,18
5441296,4,3,0.75,4457,4,100,1025,9
5373294,4,0,0.0,4456,4,100,1025,9
5158130,8,5,0.62,4456,4,100,1025,89
5139220,4,5,1.25,4456,4,100,1025,1
5138226,10,0,0.0,4456,4,100,1025,147
5355952,3,1,0.33,4456,4,100,1025,106
5026466,11,3,0.27,4456,4,100,1025,36
4868236,4,1,0.25,4456,4,100,1025,2
5060831,2,0,0.0,4456,4,100,1025,2
4038846,11,1,0.09,4456,4,100,1025,25
5229395,20,1,0.05,4456,4,100,1025,14
5204390,6,0,0.0,4456,4,100,1025,2
4984824,3,3,1.0,4456,4,100,1025,30
4712208,2,3,1.5,4456,4,100,1025,30
3969197,2,3,1.5,4457,4,100,1025,1
4956735,3,3,1.0,4457,4,100,1025,1
3917460,15,5,0.33,4457,4,100,1025,27
4964241,2,5,2.5,4457,4,100,1025,27
4329196,1,0,0.0,4457,4,100,1025,5
4777137,9,3,0.33,4457,4,100,1025,15
5301623,8,3,0.38,4457,4,100,1025,1
3345345,8,0,0.0,4457,4,100,1025,1
5361080,2,0,0.0,4457,4,100,1025,29
4033763,6,0,0.0,4457,4,100,1025,6
5122889,2,0,0.0,4457,4,100,1025,6
5252600,27,3,0.11,4457,4,100,1025,26
5074255,3,1,0.33,4457,4,100,1025,35
4779032,14,6,0.43,4457,4,100,1025,52
4206397,22,8,0.36,4457,4,100,1025,153
4764547,18,0,0.0,4457,4,100,1025,9
2897073,4,0,0.0,4457,4,100,1025,9
4837740,1,0,0.0,4457,4,100,1025,9
4052539,3,0,0.0,4457,4,100,1025,1
3040004,17,1,0.06,4457,4,100,1025,6
5120431,10,1,0.1,4457,4,100,1025,6
4778099,1,1,1.0,4457,4,100,1025,9
4808459,2,1,0.5,4456,4,100,1025,9
3688728,8,1,0.12,4456,4,100,1025,11
5121588,11,1,0.09,4456,4,100,1025,2
5210804,16,1,0.06,4456,4,100,1025,11
5369075,19,2,0.11,4456,4,100,1025,8
4887294,5,1,0.2,4457,4,100,1025,1
3812868,1,1,1.0,4457,4,100,1025,1
4186691,14,6,0.43,4457,4,100,1025,76
5339209,6,6,1.0,4457,4,100,1025,76
5060766,10,6,0.6,4457,4,100,1025,2
3201165,7,5,0.71,4457,4,100,1025,29
5113763,23,0,0.0,4457,4,100,1025,29
4365947,13,0,0.0,4457,4,100,1025,29
4737811,21,0,0.0,4457,4,100,1025,29
5361835,15,0,0.0,4457,4,100,1025,22
5166170,11,4,0.36,4457,4,100,1025,12
3626667,16,0,0.0,4457,4,100,1025,12
5368752,2,0,0.0,4457,4,100,1025,74
5347575,2,0,0.0,4457,4,100,1025,1
4372108,5,0,0.0,4457,4,100,1025,2
5158512,24,4,0.17,4457,4,100,1025,12
5441518,10,4,0.4,4457,4,100,1025,102
2895434,1,4,4.0,4457,4,100,1025,187
5003472,14,8,0.57,4457,4,100,1025,25
3346396,14,10,0.71,4457,4,100,1025,49
4572354,3,10,3.33,4457,4,100,1025,49
4957848,2,10,5.0,4457,4,100,1025,49
4095784,10,6,0.6,4457,4,100,1025,11
4035165,5,6,1.2,4457,4,100,1025,2
5248796,21,5,0.24,4457,4,100,1025,111
5132066,7,3,0.43,4457,4,100,1025,10
5361705,5,3,0.6,4457,4,100,1025,12
4366380,1,3,3.0,4457,4,100,1025,12
5086583,2,1,0.5,4457,4,100,1025,4
5197853,6,1,0.17,4457,4,100,1025,1
4195214,15,5,0.33,4457,4,100,1025,44
3944494,4,1,0.25,4457,4,100,1025,27
5361820,6,1,0.17,4457,4,100,1025,27
4425101,2,1,0.5,4457,4,100,1025,8
5034260,21,4,0.19,4457,4,100,1025,22
4692567,7,0,0.0,4457,4,100,1025,15
4572342,21,7,0.33,4457,4,100,1025,56
4984077,3,7,2.33,4457,4,100,1025,95
5318161,13,0,0.0,4457,4,100,1025,10
4649337,1,0,0.0,4457,4,100,1025,5
3979620,3,0,0.0,4457,4,100,1025,5
3074335,4,0,0.0,4457,4,100,1025,25
4939558,2,1,0.5,4457,4,100,1025,9
3058127,14,5,0.36,4457,4,100,1025,37
4869539,4,5,1.25,4457,4,100,1025,37
5303130,12,6,0.5,4457,4,100,1025,32
4720103,10,3,0.3,4457,4,100,1025,15
3096059,1,3,3.0,4457,4,100,1025,4
4674280,4,0,0.0,4457,4,100,1025,2
4172910,1,0,0.0,4457,4,100,1025,2
4050117,3,2,0.67,4457,4,100,1025,7
5225299,2,1,0.5,4457,4,100,1025,16
5006393,8,4,0.5,4457,4,100,1025,11
4103680,4,0,0.0,4457,4,100,1025,11
5205057,3,0,0.0,4457,4,100,1025,11
4042700,6,5,0.83,4456,4,100,1025,40
5169992,1,5,5.0,4456,4,100,1025,3
3691025,14,5,0.36,4456,4,100,1025,3
3174270,12,5,0.42,4456,4,100,1025,3
4941881,8,0,0.0,4456,4,100,1025,3
5058772,6,5,0.83,4456,4,100,1025,10
5404174,1,5,5.0,4456,4,100,1025,10
4620762,8,5,0.62,4456,4,100,1025,10
4869729,4,1,0.25,4456,4,100,1025,35
4212020,5,3,0.6,4456,4,100,1025,5
5230512,3,1,0.33,4456,4,100,1025,1
4041012,4,1,0.25,4457,4,100,1025,1
5383385,6,1,0.17,4457,4,100,1025,6
4724464,5,1,0.2,4457,4,100,1025,1
5367819,1,1,1.0,4457,4,100,1025,5
3805767,2,1,0.5,4457,4,100,1025,1
3757725,3,1,0.33,4457,4,100,1025,1
5411530,6,1,0.17,4457,4,100,1025,1
5425389,13,9,0.69,4457,4,100,1025,29
5302416,2,9,4.5,4456,4,100,1025,14
4303398,10,7,0.7,4456,4,100,1025,50
5358698,1,7,7.0,4456,4,100,1025,50
3255380,3,2,0.67,4456,4,100,1025,4
4881572,3,2,0.67,4456,4,100,1025,8
5231912,3,2,0.67,4456,4,100,1025,1
4844907,7,2,0.29,4457,4,100,1025,1
4755488,1,2,2.0,4457,4,100,1025,1
4583184,3,1,0.33,4457,4,100,1025,11
4753037,4,0,0.0,4457,4,100,1025,3
5110268,11,0,0.0,4457,4,100,1025,1
5286608,6,3,0.5,4457,4,100,1025,8
4935246,4,2,0.5,4457,4,100,1025,7
4992802,2,2,1.0,4457,4,100,1025,7
5411200,16,9,0.56,4456,4,100,1025,53
3218204,6,2,0.33,4456,4,100,1025,4
4971406,3,3,1.0,4456,4,100,1025,78
4573063,1,3,3.0,4456,4,100,1025,7
5076182,1,3,3.0,4456,4,100,1025,7
5441700,3,3,1.0,4456,4,100,1025,7
3599413,2,0,0.0,4456,4,100,1025,1
5348947,12,0,0.0,4456,4,100,1025,5
5366544,10,1,0.1,4456,4,100,1025,2
5059905,3,1,0.33,4456,4,100,1025,2
3636427,3,1,0.33,4456,4,100,1025,1
4718962,3,2,0.67,4456,4,100,1025,6
3827930,4,3,0.75,4456,4,100,1025,50
4972600,1,0,0.0,4456,4,100,1025,6
5387537,3,0,0.0,4456,4,100,1025,25
5360532,9,2,0.22,4456,4,100,1025,14
5286607,7,2,0.29,4456,4,100,1025,27
4032416,9,1,0.11,4456,4,100,1025,6
5125607,10,3,0.3,4456,4,100,1025,58
5169990,14,3,0.21,4456,4,100,1025,16
4020164,8,3,0.38,4456,4,100,1025,18
4618187,5,1,0.2,4456,4,100,1025,160
5003499,14,6,0.43,4456,4,100,1025,50
5353383,2,6,3.0,4456,4,100,1025,23
5331762,3,6,2.0,4456,4,100,1025,23
4029348,9,1,0.11,4456,4,100,1025,14
5411524,7,1,0.14,4456,4,100,1025,21
3626473,6,1,0.17,4456,4,100,1025,21
4286008,9,1,0.11,4456,4,100,1025,16
3335707,1,1,1.0,4456,4,100,1025,16
4997353,5,1,0.2,4456,4,100,1025,16
5332959,7,1,0.14,4456,4,100,1025,1
4964685,1,1,1.0,4456,4,100,1025,1
4803509,4,1,0.25,4456,4,100,1025,1
5176366,4,1,0.25,4456,4,100,1025,1
5051775,2,1,0.5,4456,4,100,1025,1
5332405,2,0,0.0,4456,4,100,1025,2
4973132,7,0,0.0,4456,4,100,1025,17
4084600,4,0,0.0,4456,4,100,1025,25
4579381,4,1,0.25,4456,4,100,1025,1
4042951,2,1,0.5,4456,4,100,1025,9
5044877,5,1,0.2,4456,4,100,1025,9
5012918,2,1,0.5,4456,4,100,1025,9
4223972,3,0,0.0,4456,4,100,1025,4
5124008,1,0,0.0,4456,4,100,1025,4
3801831,5,0,0.0,4456,4,100,1025,6
3670582,9,0,0.0,4456,4,100,1025,6
5025629,24,6,0.25,4456,4,100,1025,81
3696613,4,6,1.5,4457,4,100,1025,81
4511963,1,0,0.0,4457,4,100,1025,81
3360115,3,0,0.0,4457,4,100,1025,81
4041798,2,0,0.0,4457,4,100,1025,7
4366452,17,6,0.35,4457,4,100,1025,31
4228535,4,1,0.25,4457,4,100,1025,10
4479192,2,1,0.5,4457,4,100,1025,10
4498092,6,0,0.0,4457,4,100,1025,8
5181071,11,0,0.0,4457,4,100,1025,16
4966880,3,0,0.0,4457,4,100,1025,35
5439478,1,0,0.0,4457,4,100,1025,35
3393833,1,0,0.0,4457,4,100,1025,35
3377506,12,0,0.0,4457,4,100,1025,4
3054217,4,0,0.0,4457,4,100,1025,7
5099704,21,2,0.1,4457,4,100,1025,42
5062775,3,2,0.67,4457,4,100,1025,42
5099486,1,2,2.0,4457,4,100,1025,42
4856408,10,1,0.1,4457,4,100,1025,1
5096248,6,1,0.17,4457,4,100,1025,1
5440699,5,5,1.0,4457,4,100,1025,75
5133155,2,5,2.5,4457,4,100,1025,75
4679303,5,1,0.2,4457,4,100,1025,2
4760053,11,0,0.0,4457,4,100,1025,2
5173687,6,0,0.0,4457,4,100,1025,34
3094498,1,0,0.0,4457,4,100,1025,34
4918181,2,0,0.0,4457,4,100,1025,4
4066872,1,0,0.0,4457,4,100,1025,14
4632549,5,0,0.0,4457,4,100,1025,14
5317195,3,0,0.0,4457,4,100,1025,3
5054235,2,0,0.0,4457,4,100,1025,3
4183165,7,5,0.71,4457,4,100,1025,39
5212684,5,1,0.2,4457,4,100,1025,5
5397354,7,3,0.43,4457,4,100,1025,16
2931643,3,0,0.0,4457,4,100,1025,16
5170838,2,0,0.0,4457,4,100,1025,16
4223884,1,0,0.0,4457,4,100,1025,16
5302685,5,1,0.2,4457,4,100,1025,60
5056136,2,1,0.5,4457,4,100,1025,5
3539539,6,1,0.17,4457,4,100,1025,3
4264013,15,3,0.2,4457,4,100,1025,6
5077564,6,3,0.5,4457,4,100,1025,6
5007501,11,3,0.27,4457,4,100,1025,5
5297500,1,3,3.0,4457,4,100,1025,5
5165750,3,0,0.0,4457,4,100,1025,5
4710638,1,0,0.0,4457,4,100,1025,27
4262549,2,0,0.0,4457,4,100,1025,27
4529500,4,1,0.25,4457,4,100,1025,6
3879271,2,0,0.0,4457,4,100,1025,6
5405565,13,8,0.62,4457,4,100,1025,11
3969990,3,8,2.67,4457,4,100,1025,7
4896203,4,8,2.0,4457,4,100,1025,7
5192870,2,8,4.0,4457,4,100,1025,22
4244926,1,8,8.0,4457,4,100,1025,22
5158195,9,8,0.89,4457,4,100,1025,22
4748040,1,8,8.0,4457,4,100,1025,10
4765171,2,8,4.0,4457,4,100,1025,10
4330693,2,2,1.0,4457,4,100,1025,105
3636333,2,2,1.0,4457,4,100,1025,1
5018347,1,2,2.0,4457,4,100,1025,1
4493282,4,3,0.75,4457,4,100,1025,40
4480545,2,3,1.5,4457,4,100,1025,37
3359321,5,3,0.6,4457,4,100,1025,2
4018319,7,2,0.29,4457,4,100,1025,2
4442119,2,2,1.0,4457,4,100,1025,2
4792291,3,2,0.67,4457,4,100,1025,2
4698030,1,2,2.0,4457,4,100,1025,2
3075330,2,2,1.0,4457,4,100,1025,2
5334702,2,2,1.0,4457,4,100,1025,2
4210795,2,2,1.0,4457,4,100,1025,5
2927864,6,5,0.83,4457,4,100,1025,6
5346029,3,5,1.67,4457,4,100,1025,22
4541888,7,2,0.29,4457,4,100,1025,36
5122573,1,2,2.0,4457,4,100,1025,36
4711706,4,3,0.75,4457,4,100,1025,7
3634169,6,3,0.5,4457,4,100,1025,23
4027388,3,1,0.33,4457,4,100,1025,3
4468136,7,1,0.14,4457,4,100,1025,3
5116262,2,1,0.5,4457,4,100,1025,3
4042323,1,1,1.0,4458,4,100,1025,6
5380528,3,2,0.67,4458,4,100,1025,2
4699154,1,2,2.0,4458,4,100,1025,31
5296806,1,2,2.0,4458,4,100,1025,16
4313290,4,2,0.5,4458,4,100,1025,16
3466810,1,2,2.0,4458,4,100,1025,16
5002540,5,2,0.4,4458,4,100,1025,50
5331645,1,0,0.0,4458,4,100,1025,28
4984117,1,0,0.0,4458,4,100,1025,28
3962188,4,3,0.75,4458,4,100,1025,3
5179697,3,0,0.0,4458,4,100,1025,38
5009062,1,0,0.0,4458,4,100,1025,38
4610513,2,0,0.0,4458,4,100,1025,38
5220405,1,0,0.0,4458,4,100,1025,38
5441043,3,0,0.0,4458,4,100,1025,50
5287238,1,0,0.0,4458,4,100,1025,10
2932850,1,0,0.0,4458,4,100,1025,7
4097624,1,0,0.0,4458,4,100,1025,78
5157188,2,0,0.0,4458,4,100,1025,14
4251634,1,0,0.0,4458,4,100,1025,14
3601147,1,0,0.0,4458,4,100,1025,93
2955780,8,4,0.5,4458,4,100,1025,35
5296961,1,4,4.0,4458,4,100,1025,22
5096768,6,4,0.67,4458,4,100,1025,61
4592496,2,4,2.0,4458,4,100,1025,61
5211554,3,4,1.33,4458,4,100,1025,61
5326541,4,4,1.0,4458,4,100,1025,5
5209456,3,1,0.33,4458,4,100,1025,1
4505534,4,1,0.25,4458,4,100,1025,6
5412698,1,1,1.0,4458,4,100,1025,60
5434319,2,1,0.5,4458,4,100,1025,1
5107549,2,1,0.5,4458,4,100,1025,1
3736339,1,1,1.0,4458,4,100,1025,1
4564735,1,1,1.0,4458,4,100,1025,6
5197331,3,1,0.33,4458,4,100,1025,6
4879658,2,0,0.0,4458,4,100,1025,8
3868681,1,1,1.0,4458,4,100,1025,2
4967257,1,1,1.0,4458,4,100,1025,2
4194714,4,1,0.25,4458,4,100,1025,2
4512381,1,1,1.0,4458,4,100,1025,2
5140469,2,1,0.5,4458,4,100,1025,2
4933119,2,0,0.0,4458,4,100,1025,23
5160351,3,0,0.0,4458,4,100,1025,23
5219896,2,0,0.0,4458,4,100,1025,24
5361016,1,0,0.0,4458,4,100,1025,21
3892407,4,0,0.0,4458,4,100,1025,21
4224489,5,0,0.0,4458,4,100,1025,21
4852717,3,0,0.0,4458,4,100,1025,3
3820817,5,1,0.2,4458,4,100,1025,5
5360541,3,1,0.33,4458,4,100,1025,16
3875915,7,1,0.14,4458,4,100,1025,16
5371186,4,0,0.0,4458,4,100,1025,16
2955278,2,1,0.5,4458,4,100,1025,48
5122300,5,1,0.2,4458,4,100,1025,48
3664897,3,0,0.0,4458,4,100,1025,48
3313965,3,0,0.0,4458,4,100,1025,48
4650466,1,0,0.0,4458,4,100,1025,48
4748003,6,0,0.0,4458,4,100,1025,48
4367296,1,1,1.0,4458,4,100,1025,2
4706100,3,1,0.33,4458,4,100,1025,2
3359317,1,1,1.0,4458,4,100,1025,3
5388627,2,1,0.5,4458,4,100,1025,1
5031751,3,1,0.33,4458,4,100,1025,1
3754089,1,0,0.0,4458,4,100,1025,18
4430615,1,0,0.0,4458,4,100,1025,18
4386347,3,0,0.0,4458,4,100,1025,4
3600155,3,0,0.0,4458,4,100,1025,24
4233451,2,1,0.5,4458,4,100,1025,9
3515767,4,1,0.25,4458,4,100,1025,9
5348863,1,1,1.0,4458,4,100,1025,13
4495750,10,1,0.1,4458,4,101,1025,2
5107420,2,1,0.5,4458,4,101,1025,1
5381663,1,1,1.0,4458,4,101,1025,1
4493151,2,0,0.0,4458,4,101,1025,1
4874251,3,0,0.0,4458,4,101,1025,21
5196121,3,0,0.0,4458,4,101,1025,21
3896537,3,0,0.0,4458,4,101,1025,24
4346153,1,0,0.0,4458,4,101,1025,24
4748408,1,0,0.0,4458,4,101,1025,24
4693467,1,0,0.0,4458,4,101,1025,2
4804639,2,0,0.0,4458,4,100,1025,2
5170925,1,0,0.0,4458,4,100,1025,2
4957790,3,0,0.0,4458,4,100,1025,4
3982542,3,0,0.0,4458,4,100,1025,4
4558916,4,0,0.0,4458,4,100,1025,4
5404540,4,0,0.0,4458,4,100,1025,4
4523584,10,0,0.0,4458,4,100,1025,18
4021599,1,0,0.0,4458,4,100,1025,18
5062167,3,0,0.0,4458,4,100,1025,4
4631982,2,0,0.0,4458,4,100,1025,4
5254990,1,0,0.0,4458,4,100,1025,4
4040626,1,0,0.0,4458,4,100,1025,41
3585253,5,0,0.0,4458,4,100,1025,41
5169159,1,0,0.0,4458,4,100,1025,41
5256879,2,0,0.0,4458,4,100,1025,3
5226218,1,0,0.0,4458,4,100,1025,3
4870225,4,0,0.0,4458,4,100,1025,3
5411105,3,2,0.67,4458,4,100,1025,4
5032539,2,2,1.0,4458,4,100,1025,2
4233014,1,2,2.0,4458,4,100,1025,2
4620268,1,1,1.0,4458,4,100,1025,37
4880921,2,1,0.5,4458,4,100,1025,37
5246837,2,0,0.0,4458,4,100,1025,24
5426063,4,1,0.25,4458,4,100,1025,31
5257943,1,1,1.0,4458,4,100,1025,8
5212156,2,1,0.5,4458,4,100,1025,57
4632414,1,1,1.0,4458,4,100,1025,2
4566126,5,1,0.2,4458,4,100,1025,1
5410647,1,1,1.0,4458,4,100,1025,1
4094845,2,1,0.5,4458,4,100,1025,1
3799146,3,1,0.33,4458,4,100,1025,43
5061616,1,1,1.0,4458,4,100,1025,43
4059677,3,1,0.33,4458,4,101,1025,43
4914329,2,1,0.5,4458,4,101,1025,43
5104252,1,1,1.0,4458,4,101,1025,40
4294961,2,1,0.5,4458,4,101,1025,40
5323373,2,1,0.5,4458,4,101,1025,40
3633962,1,1,1.0,4458,4,101,1025,12
4804610,1,1,1.0,4459,4,101,1025,12
4687300,1,1,1.0,4459,4,101,1025,12
4740299,2,1,0.5,4459,4,101,1025,12
4511811,3,0,0.0,4459,4,101,1025,12
4625314,2,0,0.0,4459,4,101,1025,12
5316930,8,0,0.0,4459,4,101,1025,2
4027935,1,0,0.0,4459,4,101,1025,2
2942692,1,0,0.0,4459,4,101,1025,2
3000526,1,0,0.0,4459,4,101,1025,2
3075427,4,0,0.0,4459,4,101,1025,2
4724301,2,0,0.0,4459,4,101,1025,2
5433513,2,0,0.0,4459,4,101,1025,2
4674213,1,0,0.0,4459,4,101,1025,2
4578396,1,1,1.0,4459,4,101,1025,6
3942899,1,1,1.0,4459,4,101,1025,6
5018344,1,1,1.0,4459,4,101,1025,1
5060509,1,0,0.0,4459,4,101,1025,1
5166066,1,0,0.0,4459,4,101,1025,7
4992003,2,0,0.0,4459,4,101,1025,7
4754846,2,0,0.0,4459,4,101,1025,7
5114609,1,0,0.0,4459,4,101,1025,1
5390424,1,0,0.0,4459,4,101,1025,1
4511563,2,0,0.0,4459,4,101,1025,1
3959435,1,0,0.0,4459,4,101,1025,1
4540397,4,1,0.25,4459,4,101,1025,1
5171216,2,1,0.5,4459,4,101,1025,1
5072166,2,2,1.0,4459,4,101,1025,18
4551598,2,1,0.5,4459,4,101,1025,30
5203655,2,1,0.5,4459,4,101,1025,9
5333000,3,0,0.0,4459,4,101,1025,9
4699734,1,0,0.0,4459,4,101,1025,6
2969091,2,0,0.0,4459,4,101,1025,5
4144888,3,0,0.0,4459,4,101,1025,6
4971842,3,0,0.0,4459,4,101,1025,6
4415389,2,0,0.0,4459,4,101,1025,6
5154026,3,1,0.33,4459,4,101,1025,1
3867244,1,1,1.0,4459,4,101,1025,86
5386794,1,1,1.0,4459,4,101,1025,21
4477982,3,1,0.33,4459,4,101,1025,3
5289702,1,1,1.0,4459,4,101,1025,3
5209840,1,1,1.0,4459,4,101,1025,3
5325603,1,1,1.0,4459,4,101,1025,3
4893484,1,1,1.0,4459,4,101,1025,3
4358388,3,1,0.33,4459,4,101,1025,3
5033195,1,1,1.0,4459,4,101,1025,3
3029907,1,1,1.0,4459,4,101,1025,4
4352354,1,1,1.0,4459,4,101,1025,4
4738552,1,1,1.0,4459,4,101,1025,4
5273026,2,1,0.5,4459,4,101,1025,4
5318376,1,1,1.0,4459,4,101,1025,68
4373822,1,0,0.0,4459,4,101,1025,11
3973221,1,1,1.0,4459,4,101,1025,3
4649415,1,1,1.0,4459,4,101,1025,3
4233683,1,1,1.0,4459,4,101,1025,22
3612746,4,1,0.25,4459,4,101,1025,22
4579635,1,1,1.0,4459,4,101,1025,13
4742332,2,1,0.5,4459,4,101,1025,13
5374112,1,1,1.0,4459,4,101,1025,58
5066409,1,1,1.0,4459,4,101,1025,58
4921922,1,0,0.0,4459,4,101,1025,2
5219573,1,0,0.0,4459,4,101,1025,2
4880837,1,0,0.0,4459,4,101,1025,19
5353434,2,0,0.0,4459,4,101,1025,40
4598917,2,0,0.0,4459,4,101,1025,40
3246262,1,0,0.0,4459,4,101,1025,40
4984735,2,0,0.0,4459,4,101,1025,40
5308944,2,1,0.5,4459,4,101,1025,22
4651316,1,1,1.0,4459,4,101,1025,22
3173877,2,1,0.5,4459,4,101,1025,22
4910857,1,0,0.0,4459,4,101,1025,5
4195178,1,0,0.0,4459,4,101,1025,5
5326434,2,2,1.0,4459,4,101,1025,50
5411987,1,2,2.0,4459,4,101,1025,50
5066786,1,1,1.0,4459,4,101,1025,2
5249943,1,1,1.0,4459,4,101,1025,29
2869108,1,1,1.0,4459,4,101,1025,29
5420058,1,1,1.0,4459,4,101,1025,6
5326658,2,1,0.5,4459,4,101,1025,2
4777019,2,1,0.5,4459,4,101,1025,90
4839559,1,1,1.0,4459,4,101,1025,90
4205399,1,1,1.0,4459,4,101,1025,1
4581990,1,1,1.0,4459,4,101,1025,5
5145165,1,0,0.0,4459,4,101,1025,17
4840525,1,0,0.0,4459,4,101,1025,114
4599290,1,0,0.0,4459,4,101,1025,114
3051229,1,0,0.0,4459,4,101,1025,23
5019571,1,1,1.0,4459,4,101,1025,10
4765463,2,0,0.0,4459,4,101,1025,13
4851438,1,0,0.0,4459,4,101,1025,11
5158006,1,0,0.0,4459,4,101,1025,11
5364753,1,0,0.0,4459,4,101,1025,11
4810638,1,0,0.0,4459,4,101,1025,11
4650443,1,0,0.0,4459,4,101,1025,11
4535640,1,0,0.0,4459,4,101,1025,6
5014911,1,0,0.0,4459,4,101,1025,6
5077584,1,0,0.0,4459,4,101,1025,22
4331866,1,0,0.0,4459,4,101,1025,22
4012943,1,1,1.0,4459,4,101,1025,10
4426020,1,1,1.0,4459,4,101,1025,10
4697155,2,1,0.5,4459,4,101,1025,10
4352729,3,1,0.33,4459,4,101,1025,1
4089046,1,1,1.0,4459,4,101,1025,1
5251643,1,1,1.0,4459,4,101,1025,1
5360366,1,1,1.0,4459,4,101,1025,3
5226457,1,1,1.0,4459,4,101,1025,6
3826983,1,1,1.0,4459,4,101,1025,6
5368360,1,1,1.0,4459,4,101,1025,6
5207960,1,0,0.0,4459,4,101,1025,13
4790766,1,0,0.0,4459,4,101,1025,13
4506203,1,0,0.0,4459,4,101,1025,13
4214831,1,0,0.0,4459,4,101,1025,1
4155865,2,0,0.0,4459,4,101,1025,1
5173828,1,0,0.0,4459,4,101,1025,1
5420581,1,0,0.0,4459,4,101,1025,40
5114321,1,0,0.0,4459,4,101,1025,40
3501167,1,0,0.0,4459,4,101,1025,40
4393709,2,0,0.0,4459,4,101,1025,23
4558570,1,0,0.0,4459,4,101,1025,1
3820180,1,0,0.0,4459,4,101,1025,1
4486635,1,0,0.0,4459,4,101,1025,1
5402849,1,0,0.0,4459,4,101,1025,1
5249115,1,0,0.0,4459,4,101,1025,1
5346813,1,0,0.0,4459,4,101,1025,28
5226790,1,1,1.0,4459,4,101,1025,1
5116253,1,1,1.0,4459,4,101,1025,1
5414981,2,1,0.5,4459,4,101,1025,73
5360931,1,1,1.0,4459,4,101,1025,1
4224505,1,1,1.0,4459,4,101,1025,7
5245363,1,1,1.0,4459,4,101,1025,7
5374730,1,1,1.0,4459,4,101,1025,151
4973524,1,1,1.0,4459,4,101,1025,151
4361429,1,1,1.0,4459,4,101,1025,1
5180860,1,1,1.0,4459,4,101,1025,1
4999922,1,1,1.0,4459,4,101,1025,12
5346345,1,0,0.0,4459,4,101,1025,111
3886345,1,0,0.0,4459,4,101,1025,13
4105624,1,0,0.0,4459,4,101,1025,4
5305051,1,0,0.0,4459,4,101,1025,20
